k	x	y	x2	y2	col
8857	18.0862	8.4749	17.7778	9.0463	14429
8859	17.7778	9.0463	17.1346	8.9587	14430
8861	17.1346	8.9587	16.5337	8.7128	14431
8863	16.5337	8.7128	15.9098	8.5335	14432
8865	15.9098	8.5335	15.6360	7.9450	14433
8867	15.6360	7.9450	14.9877	7.9121	14434
8869	14.9877	7.9121	14.4597	8.2897	14435
8871	14.4597	8.2897	14.3304	8.9258	14436
8873	14.3304	8.9258	14.8344	9.3347	14437
8875	14.8344	9.3347	14.9899	8.7044	14438
8877	14.9899	8.7044	14.4435	8.3544	14439
8879	14.4435	8.3544	14.9057	8.8102	14440
8881	14.9057	8.8102	15.2610	8.2671	14441
8883	15.2610	8.2671	14.7482	8.6649	14442
8885	14.7482	8.6649	15.1818	8.1818	14443
8887	15.1818	8.1818	14.6872	8.6021	14444
8889	14.6872	8.6021	15.2552	8.2884	14445
8891	15.2552	8.2884	15.1573	8.9299	14446
8893	15.1573	8.9299	14.5171	8.8227	14447
8895	14.5171	8.8227	15.0496	8.4518	14448
8897	15.0496	8.4518	15.3081	9.0469	14449
8899	15.3081	9.0469	14.8925	9.5454	14450
8901	14.8925	9.5454	14.2573	9.4127	14451
8903	14.2573	9.4127	13.9147	8.8615	14452
8905	13.9147	8.8615	13.7016	8.2485	14453
8907	13.7016	8.2485	13.9061	7.6326	14454
8909	13.9061	7.6326	14.1003	7.0135	14455
8911	14.1003	7.0135	13.5888	6.6138	14456
8913	13.5888	6.6138	13.1649	6.1225	14457
8915	13.1649	6.1225	12.5168	6.1547	14458
8917	12.5168	6.1547	12.7641	6.7548	14459
8919	12.7641	6.7548	13.3316	7.0694	14460
8921	13.3316	7.0694	13.2476	6.4259	14461
8923	13.2476	6.4259	12.6261	6.6124	14462
8925	12.6261	6.6124	12.9948	7.1463	14463
8927	12.9948	7.1463	12.9355	6.5002	14464
8929	12.9355	6.5002	13.2136	7.0866	14465
8931	13.2136	7.0866	12.6382	6.7862	14466
8933	12.6382	6.7862	12.7566	7.4241	14467
8935	12.7566	7.4241	12.2425	7.0281	14468
8937	12.2425	7.0281	12.7161	7.4714	14469
8939	12.7161	7.4714	12.3980	8.0368	14470
8941	12.3980	8.0368	11.8805	7.6454	14471
8943	11.8805	7.6454	12.0581	7.0213	14472
8945	12.0581	7.0213	12.5975	6.6603	14473
8947	12.5975	6.6603	13.0364	7.1383	14474
8949	13.0364	7.1383	13.0978	7.7842	14475
8951	13.0978	7.7842	12.5102	8.0589	14476
8953	12.5102	8.0589	11.9660	8.4120	14477
8955	11.9660	8.4120	11.6083	8.9532	14478
8957	11.6083	8.9532	11.5429	9.5987	14479
8959	11.5429	9.5987	11.9570	10.0981	14480
8961	11.9570	10.0981	12.6056	10.0837	14481
8963	12.6056	10.0837	13.1066	9.6719	14482
8965	13.1066	9.6719	12.4587	9.7047	14483
8967	12.4587	9.7047	13.0419	9.9893	14484
8969	13.0419	9.9893	13.5150	9.5453	14485
8971	13.5150	9.5453	13.0607	9.0825	14486
8973	13.0607	9.0825	13.6877	8.9152	14487
8975	13.6877	8.9152	13.1483	8.5547	14488
8977	13.1483	8.5547	13.6677	8.9434	14489
8979	13.6677	8.9434	13.1680	8.5298	14490
8981	13.1680	8.5298	13.7772	8.7522	14491
8983	13.7772	8.7522	13.2408	9.1168	14492
8985	13.2408	9.1168	13.0263	8.5047	14493
8987	13.0263	8.5047	13.5594	8.1351	14494
8989	13.5594	8.1351	14.0153	8.5966	14495
8991	14.0153	8.5966	14.5830	8.9112	14496
8993	14.5830	8.9112	13.9370	8.9694	14497
8995	13.9370	8.9694	13.3693	9.2836	14498
8997	13.3693	9.2836	13.0707	8.7080	14499
8999	13.0707	8.7080	12.5866	8.2762	14500
9001	12.5866	8.2762	12.0620	7.8949	14501
9003	12.0620	7.8949	11.4622	7.6484	14502
9005	11.4622	7.6484	10.8951	7.9631	14503
9007	10.8951	7.9631	11.1837	8.5439	14504
9009	11.1837	8.5439	11.7678	8.8255	14505
9011	11.7678	8.8255	11.8392	8.1810	14506
9013	11.8392	8.1810	11.3782	8.6373	14507
9015	11.3782	8.6373	11.9072	9.0125	14508
9017	11.9072	9.0125	11.7082	8.3952	14509
9019	11.7082	8.3952	11.7188	9.0437	14510
9021	11.7188	9.0437	12.1579	8.5665	14511
9023	12.1579	8.5665	11.6327	8.9467	14512
9025	11.6327	8.9467	11.5415	8.3046	14513
9027	11.5415	8.3046	12.0700	8.6805	14514
9029	12.0700	8.6805	11.4367	8.8200	14515
9031	11.4367	8.8200	11.7921	8.2777	14516
9033	11.7921	8.2777	12.3423	8.6209	14517
9035	12.3423	8.6209	11.9222	9.1147	14518
9037	11.9222	9.1147	11.3157	9.3446	14519
9039	11.3157	9.3446	10.8925	8.8534	14520
9041	10.8925	8.8534	10.9110	8.2053	14521
9043	10.9110	8.2053	11.2101	7.6300	14522
9045	11.2101	7.6300	11.4467	7.0264	14523
9047	11.4467	7.0264	11.3800	6.3814	14524
9049	11.3800	6.3814	10.8100	6.0719	14525
9051	10.8100	6.0719	10.1926	6.2706	14526
9053	10.1926	6.2706	9.6093	6.5536	14527
9055	9.6093	6.5536	10.0710	7.0089	14528
9057	10.0710	7.0089	10.5634	6.5870	14529
9059	10.5634	6.5870	10.0464	6.1957	14530
9061	10.0464	6.1957	10.0309	6.8440	14531
9063	10.0309	6.8440	10.5202	6.4185	14532
9065	10.5202	6.4185	9.8881	6.5629	14533
9067	9.8881	6.5629	10.5286	6.4617	14534
9069	10.5286	6.4617	9.8860	6.5484	14535
9071	9.8860	6.5484	10.1881	5.9745	14536
9073	10.1881	5.9745	9.7272	6.4304	14537
9075	9.7272	6.4304	9.5268	5.8138	14538
9077	9.5268	5.8138	10.1751	5.8048	14539
9079	10.1751	5.8048	10.0853	6.4470	14540
9081	10.0853	6.4470	9.4858	6.2003	14541
9083	9.4858	6.2003	9.7273	5.5987	14542
9085	9.7273	5.5987	10.1147	5.0789	14543
9087	10.1147	5.0789	10.7607	5.1328	14544
9089	10.7607	5.1328	11.4055	5.2002	14545
9091	11.4055	5.2002	11.9523	5.5484	14546
9093	11.9523	5.5484	12.5921	5.6531	14547
9095	12.5921	5.6531	13.2006	5.4295	14548
9097	13.2006	5.4295	13.4221	4.8202	14549
9099	13.4221	4.8202	13.2740	4.1891	14550
9101	13.2740	4.1891	12.6944	4.4797	14551
9103	12.6944	4.4797	13.1688	4.9219	14552
9105	13.1688	4.9219	13.7939	5.0932	14553
9107	13.7939	5.0932	13.8864	4.4517	14554
9109	13.8864	4.4517	14.0763	5.0717	14555
9111	14.0763	5.0717	14.6016	4.6919	14556
9113	14.6016	4.6919	13.9605	4.7874	14557
9115	13.9605	4.7874	13.8503	4.1483	14558
9117	13.8503	4.1483	13.3034	4.4962	14559
9119	13.3034	4.4962	13.7683	4.0447	14560
9121	13.7683	4.0447	14.1428	4.5738	14561
9123	14.1428	4.5738	13.5004	4.6605	14562
9125	13.5004	4.6605	13.9143	4.1617	14563
9127	13.9143	4.1617	14.4496	4.5272	14564
9129	14.4496	4.5272	14.4272	5.1750	14565
9131	14.4272	5.1750	13.7830	5.2461	14566
9133	13.7830	5.2461	13.3162	4.7965	14567
9135	13.3162	4.7965	12.9741	4.2460	14568
9137	12.9741	4.2460	12.6650	3.6762	14569
9139	12.6650	3.6762	12.6525	3.0283	14570
9141	12.6525	3.0283	12.5188	2.3942	14571
9143	12.5188	2.3942	11.9748	2.0419	14572
9145	11.9748	2.0419	11.4077	2.3559	14573
9147	11.4077	2.3559	10.9926	2.8534	14574
9149	10.9926	2.8534	11.5262	3.2212	14575
9151	11.5262	3.2212	11.8380	2.6531	14576
9153	11.8380	2.6531	11.2211	2.4546	14577
9155	11.2211	2.4546	11.2389	3.1023	14578
9157	11.2389	3.1023	11.3980	2.4741	14579
9159	11.3980	2.4741	10.9505	2.9427	14580
9161	10.9505	2.9427	11.3749	2.4530	14581
9163	11.3749	2.4530	10.8521	2.8358	14582
9165	10.8521	2.8358	11.0699	2.2255	14583
9167	11.0699	2.2255	10.8256	2.8255	14584
9169	10.8256	2.8255	10.2532	2.5218	14585
9171	10.2532	2.5218	10.8440	2.2558	14586
9173	10.8440	2.2558	10.9879	2.8876	14587
9175	10.9879	2.8876	10.4377	3.2299	14588
9177	10.4377	3.2299	9.9687	2.7828	14589
9179	9.9687	2.7828	10.3969	2.2966	14590
9181	10.3969	2.2966	10.8805	1.8653	14591
9183	10.8805	1.8653	11.4886	1.6413	14592
9185	11.4886	1.6413	12.0991	1.4241	14593
9187	12.0991	1.4241	12.7470	1.4251	14594
9189	12.7470	1.4251	13.3825	1.2992	14595
9191	13.3825	1.2992	13.8304	0.8311	14596
9193	13.8304	0.8311	13.5998	0.2256	14597
9195	13.5998	0.2256	13.0075	0.4886	14598
9197	13.0075	0.4886	13.1172	1.1273	14599
9199	13.1172	1.1273	13.7546	1.2438	14600
9201	13.7546	1.2438	13.5246	0.6381	14601
9203	13.5246	0.6381	13.1923	1.1943	14602
9205	13.1923	1.1943	13.8322	1.2949	14603
9207	13.8322	1.2949	13.1927	1.1912	14604
9209	13.1927	1.1912	13.8379	1.1317	14605
9211	13.8379	1.1317	13.2405	1.3829	14606
9213	13.2405	1.3829	13.8789	1.4929	14607
9215	13.8789	1.4929	13.3748	1.8997	14608
9217	13.3748	1.8997	13.3067	1.2554	14609
9219	13.3067	1.2554	13.8714	1.5728	14610
9221	13.8714	1.5728	13.3441	1.9489	14611
9223	13.3441	1.9489	12.9518	1.4335	14612
9225	12.9518	1.4335	12.8273	0.7977	14613
9227	12.8273	0.7977	13.3706	0.4448	14614
9229	13.3706	0.4448	13.9808	0.6621	14615
9231	13.9808	0.6621	14.6170	0.7849	14616
9233	14.6170	0.7849	14.9108	1.3622	14617
9235	14.9108	1.3622	15.1197	1.9752	14618
9237	15.1197	1.9752	15.6886	2.2850	14619
9239	15.6886	2.2850	16.3218	2.1486	14620
9241	16.3218	2.1486	16.6960	1.6198	14621
9243	16.6960	1.6198	16.4124	1.0375	14622
9245	16.4124	1.0375	15.7728	1.1396	14623
9247	15.7728	1.1396	16.1535	1.6637	14624
9249	16.1535	1.6637	16.3082	1.0346	14625
9251	16.3082	1.0346	15.7337	0.7357	14626
9253	15.7337	0.7357	16.2582	1.1159	14627
9255	16.2582	1.1159	16.0703	0.4961	14628
9257	16.0703	0.4961	16.1639	1.1370	14629
9259	16.1639	1.1370	16.0211	0.5052	14630
9261	16.0211	0.5052	16.1511	1.1397	14631
9263	16.1511	1.1397	15.6276	0.7583	14632
9265	15.6276	0.7583	16.1921	0.4407	14633
9267	16.1921	0.4407	16.1565	1.0874	14634
9269	16.1565	1.0874	15.6126	0.7360	14635
9271	15.6126	0.7360	15.5154	0.0955	14636
9273	15.5154	0.0955	16.0989	0.3763	14637
9275	16.0989	0.3763	16.2036	1.0153	14638
9277	16.2036	1.0153	16.0070	1.6323	14639
9279	16.0070	1.6323	15.5508	2.0919	14640
9281	15.5508	2.0919	15.2779	2.6793	14641
9283	15.2779	2.6793	14.8794	3.1898	14642
9285	14.8794	3.1898	14.6918	3.8097	14643
9287	14.6918	3.8097	14.8827	4.4286	14644
9289	14.8827	4.4286	15.4798	4.6797	14645
9291	15.4798	4.6797	16.0958	4.4800	14646
9293	16.0958	4.4800	15.9833	3.8422	14647
9295	15.9833	3.8422	15.3500	3.7072	14648
9297	15.3500	3.7072	15.6084	4.3009	14649
9299	15.6084	4.3009	16.0192	3.8004	14650
9301	16.0192	3.8004	15.3720	3.7811	14651
9303	15.3720	3.7811	16.0074	3.9062	14652
9305	16.0074	3.9062	15.5240	3.4753	14653
9307	15.5240	3.4753	15.9517	3.9615	14654
9309	15.9517	3.9615	15.4698	3.5291	14655
9311	15.4698	3.5291	16.1167	3.5565	14656
9313	16.1167	3.5565	15.6003	3.9471	14657
9315	15.6003	3.9471	15.3816	3.3375	14658
9317	15.3816	3.3375	16.0179	3.2168	14659
9319	16.0179	3.2168	15.8837	3.8502	14660
9321	15.8837	3.8502	15.2376	3.8078	14661
9323	15.2376	3.8078	14.8498	3.2892	14662
9325	14.8498	3.2892	14.9608	2.6513	14663
9327	14.9608	2.6513	15.2430	2.0684	14664
9329	15.2430	2.0684	15.8820	1.9639	14665
9331	15.8820	1.9639	16.4935	1.7510	14666
9333	16.4935	1.7510	17.1110	1.5562	14667
9335	17.1110	1.5562	17.7450	1.4256	14668
9337	17.7450	1.4256	17.9635	0.8161	14669
9339	17.9635	0.8161	17.7306	0.2121	14670
9341	17.7306	0.2121	17.1112	0.0243	14671
9343	17.1112	0.0243	17.3905	0.6084	14672
9345	17.3905	0.6084	18.0317	0.6973	14673
9347	18.0317	0.6973	17.7359	0.1215	14674
9349	17.7359	0.1215	17.7464	0.7689	14675
9351	17.7464	0.7689	18.3926	0.7316	14676
9353	18.3926	0.7316	17.7492	0.8028	14677
9355	17.7492	0.8028	18.3091	1.1274	14678
9357	18.3091	1.1274	17.6620	1.1107	14679
9359	17.6620	1.1107	18.3028	1.2021	14680
9361	18.3028	1.2021	17.8106	1.6225	14681
9363	17.8106	1.6225	17.5772	1.0187	14682
9365	17.5772	1.0187	18.2153	1.1277	14683
9367	18.2153	1.1277	18.3769	1.7548	14684
9369	18.3769	1.7548	18.0269	1.2104	14685
9371	18.0269	1.2104	17.7936	0.6064	14686
9373	17.7936	0.6064	18.3984	0.8364	14687
9375	18.3984	0.8364	19.0459	0.8361	14688
9377	19.0459	0.8361	19.4406	1.3492	14689
9379	19.4406	1.3492	19.5151	1.9922	14690
9381	19.5151	1.9922	19.3633	2.6213	14691
9383	19.3633	2.6213	19.5151	3.2505	14692
9385	19.5151	3.2505	19.6426	3.8849	14693
9387	19.6426	3.8849	20.2854	3.9605	14694
9389	20.2854	3.9605	20.8079	3.5786	14695
9391	20.8079	3.5786	20.7513	2.9340	14696
9393	20.7513	2.9340	20.1702	3.2189	14697
9395	20.1702	3.2189	20.3828	3.8301	14698
9397	20.3828	3.8301	20.0965	3.2493	14699
9399	20.0965	3.2493	19.4974	3.4945	14700
9401	19.4974	3.4945	20.0650	3.8055	14701
9403	20.0650	3.8055	19.4557	3.5869	14702
9405	19.4557	3.5869	19.6873	4.1911	14703
9407	19.6873	4.1911	19.5310	3.5632	14704
9409	19.5310	3.5632	20.1144	3.8434	14705
9411	20.1144	3.8434	19.4674	3.8284	14706
9413	19.4674	3.8284	19.8281	3.2910	14707
9415	19.8281	3.2910	20.2339	3.7952	14708
9417	20.2339	3.7952	19.5884	3.7502	14709
9419	19.5884	3.7502	19.3820	3.1369	14710
9421	19.3820	3.1369	20.0244	3.0599	14711
9423	20.0244	3.0599	20.5616	3.4207	14712
9425	20.5616	3.4207	20.4785	4.0624	14713
9427	20.4785	4.0624	20.5481	4.7058	14714
9429	20.5481	4.7058	20.2071	5.2558	14715
9431	20.2071	5.2558	19.8011	5.7597	14716
9433	19.8011	5.7597	19.3884	6.2579	14717
9435	19.3884	6.2579	19.3314	6.9025	14718
9437	19.3314	6.9025	19.4380	7.5405	14719
9439	19.4380	7.5405	20.0337	7.2877	14720
9441	20.0337	7.2877	20.3905	6.7480	14721
9443	20.3905	6.7480	19.8233	6.4367	14722
9445	19.8233	6.4367	19.3366	6.8628	14723
9447	19.3366	6.8628	19.9548	6.6715	14724
9449	19.9548	6.6715	19.6250	6.1149	14725
9451	19.6250	6.1149	19.8907	6.7049	14726
9453	19.8907	6.7049	19.7179	6.0812	14727
9455	19.7179	6.0812	19.4263	6.6588	14728
9457	19.4263	6.6588	19.5426	6.0223	14729
9459	19.5426	6.0223	19.8954	6.5648	14730
9461	19.8954	6.5648	19.7130	5.9441	14731
9463	19.7130	5.9441	20.3149	6.1814	14732
9465	20.3149	6.1814	19.8764	6.6572	14733
9467	19.8764	6.6572	19.5667	6.0891	14734
9469	19.5667	6.0891	19.9987	5.6073	14735
9471	19.9987	5.6073	20.3777	6.1316	14736
9473	20.3777	6.1316	19.9548	6.6210	14737
9475	19.9548	6.6210	19.3588	6.8728	14738
9477	19.3588	6.8728	18.7668	6.6119	14739
9479	18.7668	6.6119	18.4345	6.0569	14740
9481	18.4345	6.0569	17.8851	5.7152	14741
9483	17.8851	5.7152	17.4571	5.2302	14742
9485	17.4571	5.2302	16.8338	5.0568	14743
9487	16.8338	5.0568	16.2975	5.4186	14744
9489	16.2975	5.4186	15.8767	5.9098	14745
9491	15.8767	5.9098	16.4967	6.0946	14746
9493	16.4967	6.0946	17.1175	5.9129	14747
9495	17.1175	5.9129	16.9041	5.3024	14748
9497	16.9041	5.3024	17.0023	5.9419	14749
9499	17.0023	5.9419	17.6391	6.0552	14750
9501	17.6391	6.0552	17.3370	5.4833	14751
9503	17.3370	5.4833	17.3558	6.1299	14752
9505	17.3558	6.1299	17.3385	5.4832	14753
9507	17.3385	5.4832	17.8751	5.8449	14754
9509	17.8751	5.8449	17.9245	5.2000	14755
9511	17.9245	5.2000	18.0033	5.8419	14756
9513	18.0033	5.8419	17.4080	5.5888	14757
9515	17.4080	5.5888	17.7571	5.0441	14758
9517	17.7571	5.0441	17.6423	5.6806	14759
9519	17.6423	5.6806	17.0225	5.4960	14760
9521	17.0225	5.4960	17.2059	4.8758	14761
9523	17.2059	4.8758	17.8472	4.7922	14762
9525	17.8472	4.7922	18.4659	4.9806	14763
9527	18.4659	4.9806	18.8275	5.5170	14764
9529	18.8275	5.5170	18.8516	6.1634	14765
9531	18.8516	6.1634	18.4474	6.6682	14766
9533	18.4474	6.6682	18.2494	7.2839	14767
9535	18.2494	7.2839	18.2562	7.9307	14768
9537	18.2562	7.9307	18.6928	8.4079	14769
9539	18.6928	8.4079	19.1416	8.8734	14770
9541	19.1416	8.8734	19.7640	8.6978	14771
9543	19.7640	8.6978	20.0191	8.1037	14772
9545	20.0191	8.1037	19.3734	8.0673	14773
9547	19.3734	8.0673	19.2990	8.7096	14774
9549	19.2990	8.7096	19.7983	8.2986	14775
9551	19.7983	8.2986	19.1721	8.1370	14776
9553	19.1721	8.1370	19.3774	8.7502	14777
9555	19.3774	8.7502	19.1305	8.1524	14778
9557	19.1305	8.1524	19.2588	8.7863	14779
9559	19.2588	8.7863	19.3637	8.1482	14780
9561	19.3637	8.1482	19.5533	8.7666	14781
9563	19.5533	8.7666	19.2535	8.1936	14782
9565	19.2535	8.1936	19.8195	8.5063	14783
9567	19.8195	8.5063	19.3920	8.9915	14784
9569	19.3920	8.9915	19.0531	8.4408	14785
9571	19.0531	8.4408	19.4287	7.9143	14786
9573	19.4287	7.9143	19.9009	8.3561	14787
9575	19.9009	8.3561	19.3192	8.6382	14788
9577	19.3192	8.6382	18.7455	8.3404	14789
9579	18.7455	8.3404	18.3690	7.8148	14790
9581	18.3690	7.8148	18.3324	7.1694	14791
9583	18.3324	7.1694	17.8358	6.7551	14792
9585	17.8358	6.7551	17.6689	6.1304	14793
9587	17.6689	6.1304	17.1915	5.6944	14794
9589	17.1915	5.6944	16.6548	5.3339	14795
9591	16.6548	5.3339	16.0126	5.4087	14796
9593	16.0126	5.4087	16.1251	6.0455	14797
9595	16.1251	6.0455	16.5793	6.5056	14798
9597	16.5793	6.5056	16.8861	5.9365	14799
9599	16.8861	5.9365	16.3502	5.5748	14800
9601	16.3502	5.5748	16.4224	6.2174	14801
9603	16.4224	6.2174	17.0213	5.9740	14802
9605	17.0213	5.9740	16.3935	5.8197	14803
9607	16.3935	5.8197	16.9744	6.1037	14804
9609	16.9744	6.1037	16.3367	5.9961	14805
9611	16.3367	5.9961	16.8278	6.4166	14806
9613	16.8278	6.4166	16.5638	7.0072	14807
9615	16.5638	7.0072	17.1788	7.2063	14808
9617	17.1788	7.2063	16.9226	7.7999	14809
9619	16.9226	7.7999	17.0102	7.1596	14810
9621	17.0102	7.1596	17.5834	6.8604	14811
9623	17.5834	6.8604	17.4903	7.5001	14812
9625	17.4903	7.5001	16.9560	7.1365	14813
9627	16.9560	7.1365	16.6544	6.5647	14814
9629	16.6544	6.5647	17.1321	6.1293	14815
9631	17.1321	6.1293	17.7783	6.1394	14816
9633	17.7783	6.1394	18.4144	6.2548	14817
9635	18.4144	6.2548	18.9552	6.6087	14818
9637	18.9552	6.6087	19.5285	6.9074	14819
9639	19.5285	6.9074	20.1583	7.0527	14820
9641	20.1583	7.0527	20.7697	6.8428	14821
9643	20.7697	6.8428	21.1774	6.3413	14822
9645	21.1774	6.3413	21.1802	5.6950	14823
9647	21.1802	5.6950	20.5705	5.4807	14824
9649	20.5705	5.4807	20.2908	6.0633	14825
9651	20.2908	6.0633	20.9359	6.1030	14826
9653	20.9359	6.1030	20.7988	5.4714	14827
9655	20.7988	5.4714	20.3202	5.9056	14828
9657	20.3202	5.9056	20.9546	6.0284	14829
9659	20.9546	6.0284	20.3128	6.1056	14830
9661	20.3128	6.1056	20.8755	5.7872	14831
9663	20.8755	5.7872	20.2552	5.6056	14832
9665	20.2552	5.6056	20.8643	5.3890	14833
9667	20.8643	5.3890	20.2198	5.4365	14834
9669	20.2198	5.4365	20.6093	4.9207	14835
9671	20.6093	4.9207	20.6956	5.5612	14836
9673	20.6956	5.5612	20.0705	5.3971	14837
9675	20.0705	5.3971	20.2769	4.7846	14838
9677	20.2769	4.7846	20.7422	5.2330	14839
9679	20.7422	5.2330	20.6778	5.8760	14840
9681	20.6778	5.8760	20.3316	6.4218	14841
9683	20.3316	6.4218	19.7052	6.2627	14842
9685	19.7052	6.2627	19.2472	5.8067	14843
9687	19.2472	5.8067	19.1870	5.1634	14844
9689	19.1870	5.1634	18.9400	4.5662	14845
9691	18.9400	4.5662	18.7516	3.9481	14846
9693	18.7516	3.9481	18.3759	3.4224	14847
9695	18.3759	3.4224	17.7691	3.2005	14848
9697	17.7691	3.2005	17.2983	3.6432	14849
9699	17.2983	3.6432	17.5126	4.2528	14850
9701	17.5126	4.2528	18.1383	4.0914	14851
9703	18.1383	4.0914	18.2920	3.4638	14852
9705	18.2920	3.4638	17.6459	3.4629	14853
9707	17.6459	3.4629	18.1167	3.9055	14854
9709	18.1167	3.9055	18.4792	3.3707	14855
9711	18.4792	3.3707	18.1952	3.9512	14856
9713	18.1952	3.9512	18.5818	3.4333	14857
9715	18.5818	3.4333	17.9428	3.3382	14858
9717	17.9428	3.3382	18.5293	3.0672	14859
9719	18.5293	3.0672	17.9665	3.3844	14860
9721	17.9665	3.3844	18.0369	2.7421	14861
9723	18.0369	2.7421	18.2392	3.3557	14862
9725	18.2392	3.3557	17.6094	3.2117	14863
9727	17.6094	3.2117	17.6411	2.5663	14864
9729	17.6411	2.5663	18.0199	3.0895	14865
9731	18.0199	3.0895	18.5445	3.4673	14866
9733	18.5445	3.4673	17.9464	3.2233	14867
9735	17.9464	3.2233	17.5349	2.7253	14868
9737	17.5349	2.7253	16.9261	2.5080	14869
9739	16.9261	2.5080	16.9592	1.8626	14870
9741	16.9592	1.8626	17.3976	1.3881	14871
9743	17.3976	1.3881	17.9276	1.0188	14872
9745	17.9276	1.0188	18.4129	0.5926	14873
9747	18.4129	0.5926	18.5636	-0.0356	14874
9749	18.5636	-0.0356	17.9215	-0.1089	14875
9751	17.9215	-0.1089	17.3236	-0.3532	14876
9753	17.3236	-0.3532	17.1200	0.2599	14877
9755	17.1200	0.2599	17.6590	0.6161	14878
9757	17.6590	0.6161	17.9632	0.0463	14879
9759	17.9632	0.0463	17.3251	-0.0543	14880
9761	17.3251	-0.0543	17.4811	0.5726	14881
9763	17.4811	0.5726	17.8945	0.0763	14882
9765	17.8945	0.0763	17.2631	0.2123	14883
9767	17.2631	0.2123	17.9003	0.1062	14884
9769	17.9003	0.1062	17.2544	0.1048	14885
9771	17.2544	0.1048	17.8950	0.0220	14886
9773	17.8950	0.0220	17.4036	0.4414	14887
9775	17.4036	0.4414	17.7390	-0.1106	14888
9777	17.7390	-0.1106	17.6715	0.5317	14889
9779	17.6715	0.5317	17.0266	0.5703	14890
9781	17.0266	0.5703	17.4489	0.0815	14891
9783	17.4489	0.0815	17.7010	0.6760	14892
9785	17.7010	0.6760	17.3698	1.2305	14893
9787	17.3698	1.2305	16.7396	1.0891	14894
9789	16.7396	1.0891	16.4752	0.4999	14895
9791	16.4752	0.4999	16.7455	-0.0866	14896
9793	16.7455	-0.0866	16.8860	-0.7171	14897
9795	16.8860	-0.7171	17.4164	-1.0856	14898
9797	17.4164	-1.0856	17.9896	-1.3832	14899
9799	17.9896	-1.3832	18.1915	-1.9967	14900
9801	18.1915	-1.9967	18.0072	-2.6159	14901
9803	18.0072	-2.6159	17.8412	-3.2399	14902
9805	17.8412	-3.2399	17.2138	-3.3929	14903
9807	17.2138	-3.3929	17.0275	-2.7745	14904
9809	17.0275	-2.7745	17.4837	-2.3174	14905
9811	17.4837	-2.3174	18.0329	-2.6570	14906
9813	18.0329	-2.6570	17.5018	-3.0243	14907
9815	17.5018	-3.0243	17.3865	-2.3890	14908
9817	17.3865	-2.3890	17.9219	-2.7500	14909
9819	17.9219	-2.7500	17.4912	-2.2686	14910
9821	17.4912	-2.2686	18.0913	-2.0304	14911
9823	18.0913	-2.0304	17.4665	-2.1934	14912
9825	17.4665	-2.1934	18.0424	-1.9015	14913
9827	18.0424	-1.9015	17.4379	-2.1282	14914
9829	17.4379	-2.1282	18.0307	-2.3842	14915
9831	18.0307	-2.3842	17.7100	-1.8238	14916
9833	17.7100	-1.8238	17.4398	-2.4102	14917
9835	17.4398	-2.4102	18.0145	-2.7046	14918
9837	18.0145	-2.7046	18.0519	-2.0600	14919
9839	18.0519	-2.0600	17.4374	-1.8617	14920
9841	17.4374	-1.8617	16.8886	-2.2019	14921
9843	16.8886	-2.2019	17.2374	-2.7451	14922
9845	17.2374	-2.7451	17.8740	-2.8522	14923
9847	17.8740	-2.8522	18.4985	-2.6887	14924
9849	18.4985	-2.6887	19.1020	-2.9187	14925
9851	19.1020	-2.9187	19.7380	-3.0310	14926
9853	19.7380	-3.0310	20.3836	-3.0385	14927
9855	20.3836	-3.0385	20.9082	-3.4150	14928
9857	20.9082	-3.4150	21.1909	-3.9956	14929
9859	21.1909	-3.9956	20.8678	-4.5547	14930
9861	20.8678	-4.5547	20.2328	-4.4375	14931
9863	20.2328	-4.4375	19.7793	-3.9780	14932
9865	19.7793	-3.9780	20.4251	-3.9838	14933
9867	20.4251	-3.9838	20.5645	-4.6142	14934
9869	20.5645	-4.6142	19.9291	-4.4996	14935
9871	19.9291	-4.4996	20.2371	-3.9322	14936
9873	20.2371	-3.9322	20.3543	-4.5671	14937
9875	20.3543	-4.5671	20.4628	-3.9304	14938
9877	20.4628	-3.9304	20.9736	-4.3252	14939
9879	20.9736	-4.3252	20.4428	-3.9578	14940
9881	20.4428	-3.9578	20.7932	-4.5001	14941
9883	20.7932	-4.5001	20.7758	-3.8547	14942
9885	20.7758	-3.8547	20.8102	-4.4992	14943
9887	20.8102	-4.4992	21.4543	-4.5447	14944
9889	21.4543	-4.5447	20.8965	-4.2200	14945
9891	20.8965	-4.2200	20.7481	-4.8481	14946
9893	20.7481	-4.8481	21.2263	-5.2818	14947
9895	21.2263	-5.2818	21.8116	-5.5548	14948
9897	21.8116	-5.5548	21.8052	-4.9092	14949
9899	21.8052	-4.9092	21.1918	-4.7083	14950
9901	21.1918	-4.7083	20.5871	-4.9342	14951
9903	20.5871	-4.9342	20.0439	-4.5848	14952
9905	20.0439	-4.5848	19.6902	-5.1247	14953
9907	19.6902	-5.1247	19.1485	-5.4760	14954
9909	19.1485	-5.4760	18.7280	-5.9656	14955
9911	18.7280	-5.9656	18.0836	-6.0039	14956
9913	18.0836	-6.0039	18.1737	-5.3645	14957
9915	18.1737	-5.3645	18.0678	-4.7278	14958
9917	18.0678	-4.7278	18.7004	-4.5989	14959
9919	18.7004	-4.5989	18.8619	-5.2239	14960
