k	x	y	x2	y2	col
4142	21.4846	31.7315	21.29562629	32.12311925	4142
4143	21.2956	32.1231	21.72803044	32.16839905	4143
4144	21.7280	32.1684	21.5969229	31.7538809	4144
4145	21.5969	31.7539	21.28860678	32.0603879	4145
4146	21.2886	32.0604	21.71017127	32.1665935	4146
4147	21.7102	32.1666	21.55697198	31.75975555	4147
4148	21.5570	31.7598	21.33407899	32.13298034	4148
4149	21.3341	32.1330	21.76018347	32.04693451	4149
4150	21.7602	32.0469	21.39389069	31.81286313	4150
4151	21.3939	31.8129	21.52216499	32.22819001	4151
4152	21.5222	32.2282	21.66623162	31.81808463	4152
4153	21.6662	31.8181	21.32306136	32.08485548	4153
4154	21.3231	32.0849	21.75258536	32.01827803	4154
4155	21.7526	32.0183	21.33585536	31.89478538	4155
4156	21.3359	31.8948	21.67791287	32.16293066	4156
4157	21.6779	32.1629	21.43457375	31.80281649	4157
4158	21.4346	31.8028	21.58262298	32.21143427	4158
4159	21.5826	32.2114	21.5108209	31.7828057	4159
4160	21.5108	31.7828	21.53224902	32.21686761	4160
4161	21.5322	32.2169	21.53327935	31.78228877	4161
4162	21.5333	31.7823	21.53799504	32.2168328	4162
4163	21.5380	32.2168	21.49938645	31.78399212	4163
4164	21.4994	31.7840	21.59927073	32.20690552	4164
4165	21.5993	32.2069	21.41429141	31.81370558	4165
4166	21.4143	31.8137	21.69829383	32.14257805	4166
4167	21.6983	32.1426	21.3214546	31.92625049	4167
4168	21.3215	31.9263	21.75288673	31.97785164	4168
4169	21.7529	31.9779	21.34439832	32.12592097	4169
4170	21.3444	32.1259	21.62149604	31.79126426	4170
4171	21.6215	31.7913	21.58007274	32.22376087	4171
4172	21.5801	32.2238	21.34737126	31.85686827	4172
4173	21.3474	31.8569	21.76487217	31.97705187	4173
4174	21.7649	31.9771	21.3856172	32.18896633	4174
4175	21.3856	32.1890	21.47486102	31.76379746	4175
4176	21.4749	31.7638	21.75867071	32.09269873	4176
4177	21.7587	32.0927	21.32761603	32.14661363	4177
4178	21.3276	32.1466	21.4962412	31.74627443	4178
4179	21.4962	31.7463	21.78052893	32.07472135	4179
4180	21.7805	32.0747	21.3680786	32.21100265	4180
4181	21.3681	32.2110	21.37280111	31.77665655	4181
4182	21.3728	31.7767	21.79065585	31.89526191	4182
4183	21.7907	31.8953	21.59085383	32.2809301	4183
4184	21.5909	32.2809	21.23614234	32.0302679	4184
4185	21.2361	32.0303	21.51199471	31.6947858	4185
4186	21.5120	31.6948	21.84502761	31.97357396	4186
4187	21.8450	31.9736	21.58509448	32.32151004	4187
4188	21.5851	32.3215	21.20866921	32.10490035	4188
4189	21.2087	32.1049	21.35293297	31.69527284	4189
4190	21.3529	31.6953	21.78541381	31.73474505	4190
4191	21.7854	31.7347	21.88044174	32.1584884	4191
4192	21.8804	32.1585	21.52111097	32.40233495	4192
4193	21.5211	32.4023	21.1475385	32.18094309	4193
4194	21.1475	32.1809	21.16120181	31.74692112	4194
4195	21.1612	31.7469	21.53454336	31.52518061	4195
4196	21.5345	31.5252	21.9338788	31.69569449	4196
4197	21.9339	31.6957	22.05869535	32.11157383	4197
4198	22.0587	32.1116	21.84284653	32.48831658	4198
4199	21.8428	32.4883	21.42836822	32.61764008	4199
4200	21.4284	32.6176	21.0254687	32.45583822	4200
4201	21.0255	32.4558	20.791796	32.08992026	4201
4202	20.7918	32.0899	20.78684598	31.65579422	4202
4203	20.7868	31.6558	20.98803727	31.27108262	4203
4204	20.9880	31.2711	21.33118021	31.00514108	4204
4205	21.3312	31.0051	21.74676486	30.87963245	4205
4206	21.7468	30.8796	22.1808596	30.88360952	4206
4207	22.1809	30.8836	22.60167249	30.99020041	4207
4208	22.6017	30.9902	22.99741723	31.16858831	4208
4209	22.9974	31.1686	23.37075094	31.39005872	4209
4210	23.3708	31.3901	23.73290371	31.62935688	4210
4211	23.7329	31.6294	24.09858086	31.86321478	4211
4212	24.0986	31.8632	24.48142524	32.06773993	4212
4213	24.4814	32.0677	24.88930399	32.21615265	4213
4214	24.8893	32.2162	25.31884431	32.27842287	4214
4215	25.3188	32.2784	25.74951391	32.22459697	4215
4216	25.7495	32.2246	26.13919469	32.03351195	4216
4217	26.1392	32.0335	26.42539333	31.70725132	4217
4218	26.4254	31.7073	26.53782878	31.28807951	4218
4219	26.5378	31.2881	26.42662618	30.86858959	4219
4220	26.4266	30.8686	26.10247093	30.58005493	4220
4221	26.1025	30.5801	25.66989577	30.54543284	4221
4222	25.6699	30.5454	25.31942746	30.80132932	4222
4223	25.3194	30.8013	25.2475047	31.22926534	4223
4224	25.2475	31.2293	25.5170083	31.56935506	4224
4225	25.5170	31.5694	25.95092545	31.56980919	4225
4226	25.9509	31.5698	26.19922786	31.21397032	4226
4227	26.1992	31.2140	26.02377175	30.81713076	4227
4228	26.0238	30.8171	25.59083146	30.78849024	4228
4229	25.5908	30.7885	25.38835185	31.1722228	4229
4230	25.3884	31.1722	25.67724591	31.49592019	4230
4231	25.6772	31.4959	26.07072535	31.31315037	4231
4232	26.0707	31.3132	25.98290515	30.88828616	4232
4233	25.9829	30.8883	25.54934438	30.90371839	4233
4234	25.5493	30.9037	25.51902637	31.33648278	4234
4235	25.5190	31.3365	25.95008606	31.38529736	4235
4236	25.9501	31.3853	25.9903337	30.95336385	4236
4237	25.9903	30.9534	25.55656288	30.94884417	4237
4238	25.5566	30.9488	25.614811	31.37869976	4238
4239	25.6148	31.3787	26.02340885	31.23307149	4239
4240	26.0234	31.2331	25.77399103	30.87818887	4240
4241	25.7740	30.8782	25.52005639	31.22984104	4241
4242	25.5201	31.2298	25.94236195	31.32879153	4242
4243	25.9424	31.3288	25.84450895	30.90624082	4243
4244	25.8445	30.9062	25.52648695	31.20116022	4244
4245	25.5265	31.2012	25.94771614	31.30446828	4245
4246	25.9477	31.3045	25.77705458	30.9057549	4246
4247	25.7771	30.9058	25.5848782	31.29454419	4247
4248	25.5849	31.2945	25.99781738	31.16202532	4248
4249	25.9978	31.1620	25.60333002	30.98188402	4249
4250	25.6033	30.9819	25.79809865	31.36934692	4250
4251	25.7981	31.3693	25.86231323	30.94047636	4251
4252	25.8623	30.9405	25.58267645	31.27190946	4252
4253	25.5827	31.2719	25.98538715	31.1110994	4253
4254	25.9854	31.1111	25.55226541	31.09030279	4254
4255	25.5523	31.0903	25.94928532	31.26463954	4255
4256	25.9493	31.2646	25.62257837	30.97955736	4256
4257	25.6226	30.9796	25.87156641	31.33452976	4257
4258	25.8716	31.3345	25.69000676	30.94079418	4258
4259	25.6900	30.9408	25.82410234	31.35310615	4259
4260	25.8241	31.3531	25.71315347	30.93398289	4260
4261	25.7132	30.9340	25.82672978	31.35239125	4261
4262	25.8267	31.3524	25.68491174	30.94270361	4262
4263	25.6849	30.9427	25.87866509	31.33052721	4263
4264	25.8787	31.3305	25.61450002	30.98678965	4264
4265	25.6145	30.9868	25.95648637	31.25320139	4265
4266	25.9565	31.2532	25.54871892	31.10607299	4266
4267	25.5487	31.1061	25.9819988	31.09262684	4267
4268	25.9820	31.0926	25.59553475	31.28896582	4268
4269	25.5955	31.2890	25.84028809	30.93120827	4269
4270	25.8403	30.9312	25.82400341	31.36436028	4270
4271	25.8240	31.3644	25.58411596	31.00334634	4271
4272	25.5841	31.0033	25.99837111	31.1308647	4272
4273	25.9984	31.1309	25.6078396	31.31886631	4273
4274	25.6078	31.3189	25.74141885	30.90654694	4274
4275	25.7414	30.9065	25.97056271	31.27442598	4275
4276	25.9706	31.2744	25.53861639	31.23899315	4276
4277	25.5386	31.2390	25.80409057	30.89643252	4277
4278	25.8041	30.8964	25.97106075	31.29635314	4278
4279	25.9711	31.2964	25.53844983	31.27076869	4279
4280	25.5384	31.2708	25.72782655	30.88098098	4280
4281	25.7278	30.8810	26.03464975	31.18700181	4281
4282	26.0346	31.1870	25.65777895	31.40089161	4282
4283	25.6578	31.4009	25.52682023	30.98782806	4283
4284	25.5268	30.9878	25.95466377	30.91917804	4284
4285	25.9547	30.9192	25.98601977	31.3513481	4285
4286	25.9860	31.3513	25.55320175	31.37169412	4286
4287	25.5532	31.3717	25.51740611	30.9398894	4287
4288	25.5174	30.9399	25.9437124	30.86248895	4288
4289	25.9437	30.8625	26.08723321	31.2712932	4289
4290	26.0872	31.2713	25.7194122	31.50024318	4290
4291	25.7194	31.5002	25.39767678	31.21009157	4291
4292	25.3977	31.2101	25.56341866	30.80981352	4292
4293	25.5634	30.8098	25.99662357	30.80561243	4293
4294	25.9966	30.8056	26.1939626	31.19127123	4294
4295	26.1940	31.1913	25.95887416	31.55513947	4295
4296	25.9589	31.5551	25.52570798	31.56013845	4296
4297	25.5257	31.5601	25.26093699	31.21728932	4297
4298	25.2609	31.2173	25.34965132	30.79329612	4298
4299	25.3497	30.7933	25.71630112	30.56264559	4299
4300	25.7163	30.5626	26.14240583	30.64047742	4300
4301	26.1424	30.6405	26.42432623	30.96931656	4301
4302	26.4243	30.9693	26.46243215	31.40077167	4302
4303	26.4624	31.4008	26.26557677	31.78657577	4303
4304	26.2656	31.7866	25.90806038	32.03105515	4304
4305	25.9081	32.0311	25.48057599	32.10060025	4305
4306	25.4806	32.1006	25.05760097	32.00752582	4306
4307	25.0576	32.0075	24.68477626	31.787154	4307
4308	24.6848	31.7872	24.38010999	31.47936876	4308
4309	24.3801	31.4794	24.1412536	31.11813169	4309
4310	24.1413	31.1181	23.95340725	30.72793989	4310
4311	23.9534	30.7279	23.79534461	30.32477319	4311
4312	23.7953	30.3248	23.64317034	29.91935798	4312
4313	23.6432	29.9194	23.47255904	29.52136102	4313
4314	23.4726	29.5214	23.26067928	29.14372617	4314
4315	23.2607	29.1437	22.98907519	28.80649682	4315
4316	22.9891	28.8065	22.6485271	28.53908191	4316
4317	22.6485	28.5391	22.24614962	28.37918379	4317
4318	22.2461	28.3792	21.81337716	28.36597911	4318
4319	21.8134	28.3660	21.41090347	28.52558053	4319
4320	21.4109	28.5256	21.12380401	28.84965291	4320
4321	21.1238	28.8497	21.03929535	29.27426876	4321
4322	21.0393	29.2743	21.20479844	29.67431924	4322
4323	21.2048	29.6743	21.57840807	29.89304015	4323
4324	21.5784	29.8930	22.00437334	29.81578789	4324
4325	22.0044	29.8158	22.25668957	29.46401783	4325
4326	22.2567	29.4640	22.16770834	29.04036781	4326
4327	22.1677	29.0404	21.78264024	28.84260307	4327
4328	21.7826	28.8426	21.39766802	29.04053251	4328
4329	21.3977	29.0405	21.36025346	29.47177626	4329
4330	21.3603	29.4718	21.72040989	29.7118798	4330
4331	21.7204	29.7119	22.09137655	29.48886085	4331
4332	22.0914	29.4889	22.02254321	29.0615354	4332
4333	22.0225	29.0615	21.59538494	28.99173401	4333
4334	21.5954	28.9917	21.41740303	29.38625931	4334
4335	21.4174	29.3863	21.76819674	29.63976061	4335
4336	21.7682	29.6398	22.06883486	29.32842924	4336
4337	22.0688	29.3284	21.78330235	29.00320156	4337
4338	21.7833	29.0032	21.4517088	29.28130036	4338
4339	21.4517	29.2813	21.7419142	29.6023384	4339
4340	21.7419	29.6023	22.03338802	29.28246503	4340
4341	22.0334	29.2825	21.6720033	29.04441373	4341
4342	21.6720	29.0444	21.5169996	29.44843424	4342
4343	21.5170	29.4484	21.94795011	29.4875718	4343
4344	21.9480	29.4876	21.84307975	29.06775794	4344
4345	21.8431	29.0678	21.49593715	29.32606951	4345
4346	21.4959	29.3261	21.88040971	29.52457666	4346
4347	21.8804	29.5246	21.86424521	29.0921945	4347
4348	21.8642	29.0922	21.50981035	29.3403536	4348
4349	21.5098	29.3404	21.91954124	29.4793464	4349
4350	21.9195	29.4793	21.76498391	29.07524019	4350
4351	21.7650	29.0752	21.57534115	29.46410626	4351
4352	21.5753	29.4641	21.98064004	29.31276095	4352
4353	21.9806	29.3128	21.5732073	29.1672874	4353
4354	21.5732	29.1673	21.81276483	29.52752009	4354
4355	21.8128	29.5275	21.81053939	29.09492113	4355
4356	21.8105	29.0949	21.59660656	29.47091443	4356
4357	21.5966	29.4709	21.95598823	29.2301356	4357
4358	21.9560	29.2301	21.53089856	29.31025935	4358
4359	21.5309	29.3103	21.95804091	29.37853724	4359
4360	21.9580	29.3785	21.56745545	29.19266933	4360
4361	21.5675	29.1927	21.90631136	29.4615038	4361
4362	21.9063	29.4615	21.6169975	29.13996966	4362
4363	21.6170	29.1400	21.86984185	29.49089398	4363
4364	21.8698	29.4909	21.634601	29.12794589	4364
4365	21.6346	29.1279	21.87335637	29.48857988	4365
4366	21.8734	29.4886	21.61040592	29.14520036	4366
4367	21.6104	29.1452	21.91493626	29.45229177	4367
4368	21.9149	29.4523	21.55872123	29.20704464	4368
4369	21.5587	29.2070	21.96385843	29.35834101	4369
4370	21.9639	29.3583	21.53200907	29.33544315	4370
4371	21.5320	29.3354	21.94379977	29.20338994	4371
4372	21.9438	29.2034	21.62226578	29.49255593	4372
4373	21.6223	29.4926	21.77355288	29.0874575	4373
4374	21.7736	29.0875	21.85194384	29.512709	4374
4375	21.8519	29.5127	21.5476084	29.20553581	4375
4376	21.5476	29.2055	21.97619501	29.2628106	4376
4377	21.9762	29.2628	21.61524132	29.50086684	4377
4378	21.6152	29.5009	21.70672636	29.07827923	4378
4379	21.7067	29.0783	21.95794935	29.43017164	4379
4380	21.9579	29.4302	21.5263436	29.40469209	4380
4381	21.5263	29.4047	21.79798114	29.06833329	4381
4382	21.7980	29.0683	21.93792659	29.47739433	4382
4383	21.9379	29.4774	21.51210067	29.40269882	4383
4384	21.5121	29.4027	21.76273409	29.05044678	4384
4385	21.7627	29.0504	21.99459995	29.41531431	4385
4386	21.9946	29.4153	21.57451585	29.51734822	4386
4387	21.5745	29.5173	21.58796571	29.08526934	4387
4388	21.5880	29.0853	22.00763664	29.18890741	4388
4389	22.0076	29.1889	21.84140905	29.58793674	4389
4390	21.8414	29.5879	21.45980497	29.38489528	4390
4391	21.4598	29.3849	21.67642	29.01084057	4391
4392	21.6764	29.0108	22.05521662	29.21903185	4392
4393	22.0552	29.2190	21.87821755	29.61335825	4393
4394	21.8782	29.6134	21.4631944	29.49265501	4394
4395	21.4632	29.4927	21.50028713	29.0620402	4395
4396	21.5003	29.0620	21.92630274	28.98918974	4396
4397	21.9263	28.9892	22.12696106	29.37197458	4397
4398	22.1270	29.3720	21.84316847	29.6979213	4398
4399	21.8432	29.6979	21.42863391	29.5757243	4399
4400	21.4286	29.5757	21.34229591	29.15227623	4400
4401	21.3423	29.1523	21.6593797	28.85865759	4401
4402	21.6594	28.8587	22.0811131	28.95292578	4402
4403	22.0811	28.9529	22.26595186	29.34353006	4403
4404	22.2660	29.3435	22.0941297	29.74002184	4404
4405	22.0941	29.7400	21.69109023	29.89584	4405
4406	21.6911	29.8958	21.28762768	29.741148	4406
4407	21.2876	29.7411	21.07010808	29.36780046	4407
4408	21.0701	29.3678	21.10967989	28.93753453	4408
4409	21.1097	28.9375	21.37223494	28.59438577	4409
4410	21.3722	28.5944	21.76777911	28.42053936	4410
4411	21.7678	28.4205	22.19961467	28.43422706	4411
4412	22.1996	28.4342	22.59416106	28.61027814	4412
4413	22.5942	28.6103	22.91028446	28.90475798	4413
4414	22.9103	28.9048	23.13546367	29.27345602	4414
4415	23.1355	29.2735	23.27685297	29.68167721	4415
4416	23.2769	29.6817	23.35259291	30.10698942	4416
4417	23.3526	30.1070	23.38568723	30.53771362	4417
4418	23.3857	30.5377	23.4006947	30.9694368	4418
4419	23.4007	30.9694	23.42245712	31.40086243	4419
4420	23.4225	31.4009	23.4757185	31.82953067	4420
4421	23.4757	31.8295	23.58441191	32.24758633	4421
4422	23.5844	32.2476	23.76942008	32.63790459	4422
4423	23.7694	32.6379	24.04381991	32.97148015	4423
4424	24.0438	32.9715	24.40529334	33.20790444	4424
4425	24.4053	33.2079	24.82693141	33.30156553	4425
4426	24.8269	33.3016	25.25027463	33.21599015	4426
4427	25.2503	33.2160	25.58749245	32.9461414	4427
4428	25.5875	32.9461	25.74090531	32.54242086	4428
4429	25.7409	32.5424	25.64372628	32.12161973	4429
4430	25.6437	32.1216	25.31242532	31.84458433	4430
4431	25.3124	31.8446	24.88058297	31.84814839	4431
4432	24.8806	31.8481	24.57061145	32.14883055	4432
4433	24.5706	32.1488	24.57862161	32.58059384	4433
4434	24.5786	32.5806	24.9155129	32.8507411	4434
4435	24.9155	32.8507	25.33307797	32.74071253	4435
4436	25.3331	32.7407	25.46992362	32.33116188	4436
4437	25.4699	32.3312	25.18347648	32.00805493	4437
4438	25.1835	32.0081	24.76613676	32.11882145	4438
4439	24.7661	32.1188	24.70186917	32.54579093	4439
4440	24.7019	32.5458	25.08053748	32.75324016	4440
4441	25.0805	32.7532	25.3890413	32.45117747	4441
4442	25.3890	32.4512	25.16814616	32.08021464	4442
4443	25.1681	32.0802	24.76351792	32.23079909	4443
4444	24.7635	32.2308	24.86295665	32.65092198	4444
4445	24.8630	32.6509	25.28878086	32.57981176	4445
4446	25.2888	32.5798	25.22195702	32.15330372	4446
4447	25.2220	32.1533	24.79905265	32.24001038	4447
4448	24.7991	32.2400	24.92904692	32.65166468	4448
4449	24.9290	32.6517	25.31463397	32.45757187	4449
4450	25.3146	32.4576	25.0419971	32.12289267	4450
4451	25.0420	32.1229	24.7935854	32.47591432	4451
4452	24.7936	32.4759	25.20813643	32.59621279	4452
4453	25.2081	32.5962	25.16288261	32.16694829	4453
4454	25.1629	32.1669	24.79472104	32.39225833	4454
4455	24.7947	32.3923	25.16912184	32.60702153	4455
4456	25.1691	32.6070	25.15330474	32.17569724	4456
4457	25.1533	32.1757	24.8098982	32.43714401	4457
4458	24.8099	32.4371	25.22813595	32.54368645	4458
4459	25.2281	32.5437	25.02969352	32.16042888	4459
4460	25.0297	32.1604	24.89833023	32.57152631	4460
4461	24.8983	32.5715	25.27047871	32.35299812	4461
4462	25.2705	32.3530	24.84333394	32.2914509	4462
4463	24.8433	32.2915	25.15592283	32.58897494	4463
4464	25.1559	32.5890	25.04961405	32.1707376	4464
4465	25.0496	32.1707	24.9404067	32.58821747	4465
4466	24.9404	32.5882	25.21979391	32.2593556	4466
4467	25.2198	32.2594	24.83596499	32.45652145	4467
4468	24.8360	32.4565	25.26331102	32.39680506	4468
4469	25.2633	32.3968	24.83607728	32.33635943	4469
4470	24.8361	32.3364	25.23933884	32.48983299	4470
4471	25.2393	32.4898	24.86717405	32.27152343	4471
4472	24.8672	32.2715	25.21295669	32.52957717	4472
4473	25.2130	32.5296	24.88172749	32.25310609	4473
4474	24.8817	32.2531	25.21343783	32.52898463	4474
4475	25.2134	32.5290	24.86632029	32.27277805	4475
4476	24.8663	32.2728	25.24033265	32.48781023	4476
4477	25.2403	32.4878	24.83531717	32.33922276	4477
4478	24.8353	32.3392	25.26333246	32.39317063	4478
4479	25.2633	32.3932	24.83724053	32.4605859	4479
4480	24.8372	32.4606	25.21679336	32.25557249	4480
4481	25.2168	32.2556	24.94514103	32.59066584	4481
4482	24.9451	32.5907	25.04386126	32.1707509	4482
4483	25.0439	32.1708	25.16114653	32.58585342	4483
4484	25.1611	32.5859	24.84065027	32.29716711	4484
4485	24.8407	32.2972	25.26912957	32.34671339	4485
4486	25.2691	32.3467	24.90342783	32.57541252	4486
4487	24.9034	32.5754	25.02348915	32.16114444	4487
4488	25.0235	32.1611	25.23162444	32.5389065	4488
4489	25.2316	32.5389	24.81126994	32.44237527	4489
4490	24.8113	32.4424	25.14891054	32.17403457	4490
4491	25.1489	32.1740	25.17208263	32.60468834	4491
4492	25.1721	32.6047	24.79533746	32.3947969	4492
4493	24.7953	32.3948	25.16159839	32.16712171	4493
4494	25.1616	32.1671	25.20701397	32.59597158	4494
4495	25.2070	32.5960	24.79371996	32.47286769	4495
4496	24.7937	32.4729	25.04737887	32.1241337	4496
4497	25.0474	32.1241	25.31114478	32.46527518	4497
4498	25.3111	32.4653	24.91918986	32.64503347	4498
4499	24.9192	32.6450	24.80942871	32.22803716	4499
4500	24.8094	32.2280	25.23638256	32.16774134	4500
4501	25.2364	32.1677	25.27028987	32.59758691	4501
4502	25.2703	32.5976	24.84025529	32.62887446	4502
4503	24.8403	32.6289	24.78778566	32.20091729	4503
4504	24.7878	32.2009	25.20789645	32.10396851	4504
4505	25.2079	32.1040	25.37061991	32.50322403	4505
4506	25.3706	32.5032	25.01542763	32.7475887	4506
4507	25.0154	32.7476	24.68491634	32.47076802	4507
4508	24.6849	32.4708	24.84118583	32.0689733	4508
4509	24.8412	32.0690	25.27226552	32.06436754	4509
4510	25.2723	32.0644	25.45883739	32.45299796	4510
4511	25.4588	32.4530	25.2044986	32.8010586	4511
4512	25.2045	32.8011	24.77493048	32.76503881	4512
4513	24.7749	32.7650	24.56113228	32.39072839	4513
4514	24.5611	32.3907	24.7266225	31.99270488	4514
4515	24.7266	31.9927	25.13593201	31.85754859	4515
4516	25.1359	31.8575	25.51751009	32.05802663	4516
4517	25.5175	32.0580	25.66103753	32.46445611	4517
4518	25.6610	32.4645	25.51202537	32.86889671	4518
4519	25.5120	32.8689	25.15159194	33.10523617	4519
4520	25.1516	33.1052	24.72059351	33.10437867	4520
4521	24.7206	33.1044	24.34858841	32.88674509	4521
4522	24.3486	32.8867	24.1163429	32.52369417	4522
4523	24.1163	32.5237	24.05120655	32.09767422	4523
4524	24.0512	32.0977	24.14134715	31.67624546	4524
4525	24.1413	31.6762	24.35481759	31.30187973	4525
4526	24.3548	31.3019	24.6550752	30.99275761	4526
4527	24.6551	30.9928	25.01020342	30.74865342	4527
4528	25.0102	30.7487	25.39646656	30.55761548	4528
4529	25.3965	30.5576	25.79802705	30.4012963	4529
4530	25.7980	30.4013	26.20455629	30.25842469	4530
4531	26.2046	30.2584	26.60791038	30.10684765	4531
4532	26.6079	30.1068	26.99853595	29.92498619	4532
4533	26.9985	29.9250	27.36205413	29.69366764	4533
4534	27.3621	29.6937	27.67660923	29.39921792	4534
4535	27.6766	29.3992	27.9120187	29.03835819	4535
4536	27.9120	29.0384	28.03232976	28.62465005	4536
4537	28.0323	28.6247	28.00363542	28.19476909	4537
4538	28.0036	28.1948	27.80816811	27.81083505	4538
4539	27.8082	27.8108	27.4628767	27.55319483	4539
4540	27.4629	27.5532	27.03557155	27.49836079	4540
4541	27.0356	27.4984	26.64586261	27.68197786	4541
4542	26.6459	27.6820	26.43630232	28.05836145	4542
4543	26.4363	28.0584	26.50872098	28.48301129	4543
4544	26.5087	28.4830	26.84624038	28.75067608	4544
4545	26.8462	28.7507	27.27413876	28.70109186	4545
4546	27.2741	28.7011	27.52272585	28.34930796	4546
4547	27.5227	28.3493	27.40390399	27.93527817	4547
4548	27.4039	27.9353	26.99815973	27.79070039	4548
4549	26.9982	27.7907	26.65817181	28.05514546	4549
4550	26.6582	28.0551	26.72166254	28.48115457	4550
4551	26.7217	28.4812	27.1317226	28.61290215	4551
4552	27.1317	28.6129	27.41422981	28.28780492	4552
4553	27.4142	28.2878	27.20583035	27.91089639	4553
4554	27.2058	27.9109	26.78452649	28.00025689	4554
4555	26.7845	28.0003	26.77037481	28.43069134	4555
4556	26.7704	28.4307	27.19059957	28.52490972	4556
4557	27.1906	28.5249	27.33992719	28.12098017	4557
4558	27.3399	28.1210	26.94912543	27.94008335	4558
4559	26.9491	27.9401	26.75840135	28.32617384	4559
4560	26.7584	28.3262	27.14981055	28.50570726	4560
4561	27.1498	28.5057	27.29634107	28.10079482	4561
4562	27.2963	28.1008	26.87523188	28.01088263	4562
4563	26.8752	28.0109	26.86684578	28.44139244	4563
4564	26.8668	28.4414	27.28653739	28.34516428	4564
4565	27.2865	28.3452	27.0710213	27.97241021	4565
4566	27.0710	27.9724	26.79568742	28.30343274	4566
4567	26.7957	28.3034	27.2086146	28.42536589	4567
4568	27.2086	28.4254	27.13431202	28.00128151	4568
4569	27.1343	28.0013	26.80168671	28.27463242	4569
4570	26.8017	28.2746	27.21108032	28.40785809	4570
4571	27.2111	28.4079	27.08077339	27.99753602	4571
4572	27.0808	27.9975	26.84219216	28.35588639	4572
4573	26.8422	28.3559	27.26833814	28.29483323	4573
4574	27.2683	28.2948	26.92435075	28.03600422	4574
4575	26.9244	28.0360	27.0065404	28.45856373	4575
4576	27.0065	28.4586	27.20830227	28.07830628	4576
4577	27.2083	28.0783	26.82196481	28.26814529	4577
4578	26.8220	28.2681	27.24952919	28.31790567	4578
4579	27.2495	28.3179	26.90294612	28.06264212	4579
4580	26.9029	28.0626	27.09812726	28.44627676	4580
4581	27.0981	28.4463	27.07279839	28.01660064	4581
4582	27.0728	28.0166	26.94588542	28.42787686	4582
4583	26.9459	28.4279	27.19031611	28.07361624	4583
4584	27.1903	28.0736	26.86552482	28.35601575	4584
4585	26.8655	28.3560	27.23943639	28.14289388	4585
4586	27.2394	28.1429	26.83879298	28.30008032	4586
4587	26.8388	28.3001	27.2520208	28.17984135	4587
4588	27.2520	28.1798	26.83460553	28.28458421	4588
4589	26.8346	28.2846	27.2502714	28.17313743	4589
4590	27.2503	28.1731	26.84335395	28.3131682	4590
4591	26.8434	28.3132	27.23004031	28.12434017	4591
4592	27.2300	28.1243	26.88243846	28.37800778	4592
4593	26.8824	28.3780	27.16322325	28.05193089	4593
4594	27.1632	28.0519	26.98456775	28.44339019	4594
4595	26.9846	28.4434	27.02415658	28.01492451	4595
4596	27.0242	28.0149	27.1501279	28.42635286	4596
4597	27.1501	28.4264	26.86013275	28.10848997	4597
4598	26.8601	28.1085	27.26639895	28.25017177	4598
4599	27.2664	28.2502	26.84589384	28.34123967	4599
4600	26.8459	28.3412	27.14090722	28.02806725	4600
4601	27.1409	28.0281	27.09776097	28.45613292	4601
4602	27.0978	28.4561	26.8520965	28.10294353	4602
4603	26.8521	28.1029	27.27358342	28.18916713	4603
4604	27.2736	28.1892	26.92159197	28.43651246	4604
4605	26.9216	28.4365	26.96064532	28.00809153	4605
4606	26.9606	28.0081	27.27793628	28.29858778	4606
4607	27.2779	28.2986	26.85928321	28.39749782	4607
4608	26.8593	28.3975	26.99152853	27.98816088	4608
4609	26.9915	27.9882	27.28997477	28.29794688	4609
4610	27.2900	28.2979	26.88277266	28.43656844	4610
4611	26.8828	28.4366	26.90754648	28.00714123	4611
4612	26.9075	28.0071	27.3052971	28.17087239	4612
4613	27.3053	28.1709	27.03801744	28.50786944	4613
4614	27.0380	28.5079	26.76989377	28.17155543	4614
4615	26.7699	28.1716	27.14762334	27.96586204	4615
4616	27.1476	27.9659	27.30596423	28.36574896	4616
4617	27.3060	28.3657	26.89613735	28.49619167	4617
4618	26.8961	28.4962	26.77232939	28.0843216	4618
4619	26.7723	28.0843	27.179389	27.94554182	4619
4620	27.1794	27.9455	27.35389587	28.33860251	4620
4621	27.3539	28.3386	26.98947707	28.56694498	4621
4622	26.9895	28.5669	26.69499503	28.25355437	4622
4623	26.6950	28.2536	26.92680603	27.89135414	4623
4624	26.9268	27.8914	27.34129874	28.00586673	4624
4625	27.3413	28.0059	27.37686082	28.43440458	4625
4626	27.3769	28.4344	26.99698938	28.63589663	4626
4627	26.9970	28.6359	26.64845489	28.38406917	4627
4628	26.6485	28.3841	26.69812071	27.95696417	4628
4629	26.6981	27.9570	27.08591537	27.77124209	4629
4630	27.0859	27.7712	27.46131316	27.98087488	4630
4631	27.4613	27.9809	27.52896787	28.40547382	4631
4632	27.5290	28.4055	27.25427389	28.73622547	4632
4633	27.2543	28.7362	26.82567935	28.77016933	4633
4634	26.8257	28.7702	26.48797059	28.50410491	4634
4635	26.4880	28.5041	26.39854748	28.08358972	4635
4636	26.3985	28.0836	26.57859323	27.69319881	4636
4637	26.5786	27.6932	26.94524577	27.46874507	4637
4638	26.9452	27.4687	27.37510376	27.46348103	4638
4639	27.3751	27.4635	27.75786963	27.65915404	4639
4640	27.7579	27.6592	28.02334109	27.99725841	4640
